@relation train

@attribute Age numeric
@attribute Occupation {Scientist,Teacher,Engineer,Entrepreneur,Developer,Lawyer,Media_Manager,Doctor,Journalist,Manager,Accountant,Musician,Mechanic,Writer,Architect}
@attribute Annual_Income numeric
@attribute Monthly_Inhand_Salary numeric
@attribute Num_Credit_Card numeric
@attribute Num_of_Loan numeric
@attribute Num_of_Delayed_Payment numeric
@attribute Outstanding_Debt numeric
@attribute Credit_History_Age {'22 Years and 1 Months',NA,'26 Years and 8 Months','26 Years and 11 Months','27 Years and 0 Months','27 Years and 2 Months','17 Years and 10 Months','18 Years and 3 Months','18 Years and 4 Months','17 Years and 3 Months','17 Years and 4 Months','17 Years and 5 Months','17 Years and 7 Months','30 Years and 11 Months','31 Years and 0 Months','31 Years and 2 Months','32 Years and 2 Months','32 Years and 3 Months','32 Years and 5 Months','32 Years and 6 Months','30 Years and 7 Months','30 Years and 8 Months','30 Years and 9 Months','30 Years and 10 Months','14 Years and 8 Months','15 Years and 2 Months','21 Years and 5 Months','21 Years and 8 Months','21 Years and 9 Months','26 Years and 6 Months','26 Years and 7 Months','26 Years and 9 Months','19 Years and 3 Months','19 Years and 7 Months','19 Years and 8 Months','25 Years and 5 Months','25 Years and 7 Months','25 Years and 8 Months','25 Years and 9 Months','25 Years and 10 Months','26 Years and 10 Months','27 Years and 1 Months','27 Years and 3 Months','27 Years and 4 Months','27 Years and 5 Months','9 Years and 0 Months','9 Years and 2 Months','9 Years and 3 Months','9 Years and 4 Months','18 Years and 2 Months','18 Years and 6 Months','18 Years and 8 Months','16 Years and 10 Months','16 Years and 11 Months','29 Years and 4 Months','29 Years and 6 Months','29 Years and 8 Months','29 Years and 9 Months','6 Years and 5 Months','6 Years and 6 Months','6 Years and 7 Months','6 Years and 8 Months','7 Years and 0 Months','27 Years and 7 Months','27 Years and 8 Months','18 Years and 5 Months','18 Years and 9 Months','19 Years and 4 Months','19 Years and 5 Months','19 Years and 9 Months','10 Years and 2 Months','10 Years and 4 Months','32 Years and 10 Months','32 Years and 11 Months','33 Years and 4 Months','12 Years and 5 Months','12 Years and 8 Months','12 Years and 10 Months','13 Years and 8 Months','14 Years and 1 Months','19 Years and 6 Months','30 Years and 3 Months','30 Years and 4 Months','8 Years and 9 Months','8 Years and 10 Months','9 Years and 1 Months','18 Years and 7 Months','13 Years and 1 Months','13 Years and 2 Months','13 Years and 5 Months','13 Years and 7 Months','21 Years and 6 Months','26 Years and 0 Months','26 Years and 1 Months','26 Years and 2 Months','28 Years and 5 Months','7 Years and 11 Months','8 Years and 0 Months','8 Years and 2 Months','8 Years and 4 Months','24 Years and 3 Months','24 Years and 7 Months','24 Years and 8 Months','24 Years and 9 Months','17 Years and 1 Months','17 Years and 2 Months','17 Years and 6 Months','1 Years and 5 Months','1 Years and 6 Months','1 Years and 8 Months','11 Years and 0 Months','11 Years and 4 Months','11 Years and 5 Months','20 Years and 0 Months','21 Years and 0 Months','21 Years and 3 Months','0 Years and 5 Months','0 Years and 6 Months','0 Years and 9 Months','0 Years and 10 Months','31 Years and 8 Months','31 Years and 9 Months','31 Years and 11 Months','32 Years and 1 Months','17 Years and 0 Months','12 Years and 7 Months','13 Years and 0 Months','27 Years and 10 Months','11 Years and 6 Months','11 Years and 7 Months','11 Years and 8 Months','11 Years and 10 Months','24 Years and 11 Months','25 Years and 2 Months','25 Years and 3 Months','17 Years and 9 Months','17 Years and 11 Months','10 Years and 7 Months','31 Years and 3 Months','31 Years and 4 Months','31 Years and 5 Months','31 Years and 1 Months','17 Years and 8 Months','13 Years and 3 Months','13 Years and 6 Months','5 Years and 5 Months','5 Years and 8 Months','2 Years and 11 Months','3 Years and 1 Months','3 Years and 4 Months','3 Years and 5 Months','3 Years and 6 Months','24 Years and 5 Months','24 Years and 6 Months','16 Years and 4 Months','16 Years and 8 Months','23 Years and 4 Months','23 Years and 5 Months','8 Years and 5 Months','8 Years and 8 Months','4 Years and 5 Months','4 Years and 6 Months','4 Years and 8 Months','4 Years and 9 Months','32 Years and 9 Months','33 Years and 2 Months','33 Years and 3 Months','30 Years and 2 Months','25 Years and 11 Months','33 Years and 0 Months','26 Years and 3 Months','26 Years and 4 Months','18 Years and 0 Months','18 Years and 1 Months','28 Years and 3 Months','28 Years and 4 Months','28 Years and 6 Months','28 Years and 8 Months','29 Years and 2 Months','29 Years and 3 Months','29 Years and 5 Months','20 Years and 1 Months','20 Years and 3 Months','20 Years and 4 Months','20 Years and 5 Months','20 Years and 7 Months','28 Years and 7 Months','28 Years and 9 Months','28 Years and 11 Months','29 Years and 0 Months','13 Years and 9 Months','1 Years and 4 Months','1 Years and 10 Months','1 Years and 11 Months','33 Years and 1 Months','28 Years and 10 Months','5 Years and 4 Months','31 Years and 10 Months','32 Years and 8 Months','8 Years and 11 Months','24 Years and 4 Months','24 Years and 10 Months','22 Years and 5 Months','22 Years and 6 Months','22 Years and 9 Months','22 Years and 10 Months','22 Years and 11 Months','16 Years and 5 Months','16 Years and 6 Months','23 Years and 3 Months','21 Years and 11 Months','22 Years and 2 Months','20 Years and 2 Months','20 Years and 8 Months','20 Years and 9 Months','15 Years and 4 Months','15 Years and 5 Months','15 Years and 6 Months','15 Years and 8 Months','15 Years and 9 Months','15 Years and 10 Months','12 Years and 9 Months','4 Years and 10 Months','5 Years and 1 Months','26 Years and 5 Months','15 Years and 7 Months','22 Years and 7 Months','27 Years and 9 Months','28 Years and 0 Months','28 Years and 2 Months','5 Years and 7 Months','16 Years and 7 Months','12 Years and 0 Months','12 Years and 2 Months','12 Years and 4 Months','27 Years and 11 Months','31 Years and 7 Months','21 Years and 2 Months','21 Years and 4 Months','23 Years and 2 Months','13 Years and 4 Months','16 Years and 2 Months','29 Years and 1 Months','14 Years and 9 Months','14 Years and 10 Months','14 Years and 11 Months','15 Years and 0 Months','16 Years and 1 Months','23 Years and 1 Months','25 Years and 4 Months','25 Years and 6 Months','18 Years and 10 Months','19 Years and 2 Months','8 Years and 1 Months','8 Years and 3 Months','8 Years and 7 Months','9 Years and 5 Months','9 Years and 6 Months','5 Years and 11 Months','6 Years and 1 Months','18 Years and 11 Months','19 Years and 0 Months','5 Years and 6 Months','5 Years and 9 Months','5 Years and 10 Months','15 Years and 3 Months','7 Years and 9 Months','28 Years and 1 Months','33 Years and 5 Months','6 Years and 11 Months','7 Years and 1 Months','7 Years and 2 Months','7 Years and 5 Months','23 Years and 7 Months','23 Years and 9 Months','21 Years and 7 Months','22 Years and 0 Months','22 Years and 3 Months','10 Years and 8 Months','10 Years and 9 Months','11 Years and 9 Months','11 Years and 11 Months','21 Years and 10 Months','31 Years and 6 Months','32 Years and 0 Months','20 Years and 11 Months','30 Years and 5 Months','30 Years and 6 Months','29 Years and 11 Months','9 Years and 10 Months','10 Years and 0 Months','10 Years and 1 Months','14 Years and 0 Months','14 Years and 3 Months','14 Years and 4 Months','22 Years and 4 Months','22 Years and 8 Months','6 Years and 0 Months','23 Years and 8 Months','23 Years and 10 Months','23 Years and 11 Months','24 Years and 0 Months','15 Years and 11 Months','9 Years and 7 Months','9 Years and 8 Months','9 Years and 9 Months','25 Years and 0 Months','10 Years and 10 Months','11 Years and 1 Months','7 Years and 8 Months','7 Years and 10 Months','19 Years and 11 Months','27 Years and 6 Months','23 Years and 6 Months','13 Years and 10 Months','12 Years and 6 Months','25 Years and 1 Months','29 Years and 10 Months','30 Years and 0 Months','10 Years and 5 Months','10 Years and 6 Months','10 Years and 11 Months','30 Years and 1 Months','11 Years and 2 Months','10 Years and 3 Months','7 Years and 3 Months','7 Years and 6 Months','9 Years and 11 Months','16 Years and 0 Months','19 Years and 1 Months','1 Years and 9 Months','6 Years and 2 Months','6 Years and 3 Months','6 Years and 4 Months','20 Years and 6 Months','32 Years and 7 Months','20 Years and 10 Months','23 Years and 0 Months','3 Years and 3 Months','3 Years and 7 Months','3 Years and 9 Months','3 Years and 10 Months','19 Years and 10 Months','12 Years and 1 Months','12 Years and 3 Months','29 Years and 7 Months','16 Years and 3 Months','7 Years and 4 Months','7 Years and 7 Months','14 Years and 7 Months','12 Years and 11 Months','24 Years and 2 Months','13 Years and 11 Months','4 Years and 7 Months','4 Years and 11 Months','6 Years and 10 Months','6 Years and 9 Months','3 Years and 11 Months','4 Years and 1 Months','4 Years and 2 Months','4 Years and 4 Months','1 Years and 3 Months','14 Years and 6 Months','32 Years and 4 Months','11 Years and 3 Months','2 Years and 4 Months','16 Years and 9 Months','2 Years and 1 Months','8 Years and 6 Months','5 Years and 2 Months','1 Years and 7 Months','21 Years and 1 Months','14 Years and 5 Months','0 Years and 7 Months','1 Years and 2 Months','24 Years and 1 Months','14 Years and 2 Months','3 Years and 8 Months','4 Years and 0 Months','0 Years and 8 Months','1 Years and 0 Months','33 Years and 6 Months','1 Years and 1 Months','2 Years and 2 Months','2 Years and 3 Months','0 Years and 4 Months','2 Years and 7 Months','15 Years and 1 Months','2 Years and 8 Months','2 Years and 9 Months','2 Years and 10 Months','3 Years and 0 Months','3 Years and 2 Months','2 Years and 0 Months','5 Years and 3 Months','2 Years and 5 Months','4 Years and 3 Months','0 Years and 11 Months','5 Years and 0 Months','0 Years and 2 Months','0 Years and 3 Months','33 Years and 7 Months','33 Years and 8 Months','2 Years and 6 Months'}
@attribute Payment_of_Min_Amount {No,NM,Yes}
@attribute Monthly_Balance numeric
@attribute Credit_Score {Good,Standard,Poor}

@data
45,Journalist,10427.44,629.953333,5,7,12,1367.85,'9 Years and 10 Months',Yes,258.828489,Poor
45,Journalist,10427.44,629.953333,5,7,14,1367.85,'9 Years and 11 Months',Yes,241.248987,Poor
45,Journalist,10427.44,629.953333,5,7,15,1367.85,'10 Years and 0 Months',NM,273.703328,Poor
32,Doctor,69026.56,5970.213333,4,7,17,365.38,NA,Yes,238.251007,Standard
32,Doctor,69026.56,5970.213333,4,7,14,365.38,'17 Years and 10 Months',Yes,102.683614,Standard
32,Doctor,69026.56,5970.213333,4,7,17,365.38,'17 Years and 11 Months',NM,352.979347,Standard
32,Doctor,69026.56,5970.213333,4,7,11,365.38,'18 Years and 0 Months',Yes,344.086331,Standard
33,Doctor,69026.56,5970.213333,4,7,14,365.38,'18 Years and 3 Months',Yes,310.381675,Standard
42,Scientist,35350.24,3085.853333,7,7,11,543.54,'5 Years and 11 Months',Yes,320.101016,Standard
42,Scientist,35350.24,3085.853333,7,7,11,543.54,'6 Years and 0 Months',Yes,332.09661,Standard
42,Scientist,35350.24,3085.853333,7,7,13,543.54,'6 Years and 1 Months',Yes,343.109269,Good
42,Scientist,35350.24,3085.853333,7,7,11,543.54,'6 Years and 3 Months',Yes,158.988338,Good
42,Scientist,35350.24,3085.853333,7,7,14,543.54,'6 Years and 4 Months',Yes,192.173251,Good
42,Scientist,35350.24,3085.853333,7,7,9,543.54,'6 Years and 5 Months',Yes,110.797785,Standard
43,Writer,17556.41,1192.034167,10,4,10,2178.73,'14 Years and 9 Months',Yes,319.010414,Poor
43,Writer,17556.41,1192.034167,10,4,10,2178.73,'14 Years and 10 Months',Yes,289.199042,Poor
43,Writer,17556.41,1192.034167,10,4,10,2178.73,'14 Years and 11 Months',Yes,234.071627,Poor
43,Writer,17556.41,1192.034167,10,4,10,2178.73,'15 Years and 0 Months',Yes,271.522371,Poor
43,Writer,17556.41,1192.034167,10,4,10,2178.73,'15 Years and 1 Months',Yes,318.993715,Poor
36,Engineer,45608.14,3912.678333,3,0,11,1195.85,'5 Years and 4 Months',Yes,553.755396,Standard
36,Engineer,45608.14,3912.678333,3,0,8,1195.85,'5 Years and 5 Months',Yes,594.020815,Standard
36,Engineer,45608.14,3912.678333,3,0,11,1195.85,'5 Years and 9 Months',Yes,574.447717,Standard
36,Engineer,45608.14,3912.678333,3,0,11,1195.85,'5 Years and 10 Months',Yes,212.693274,Standard
37,Scientist,14829.17,1033.764167,4,2,17,300.47,'18 Years and 4 Months',Yes,329.856689,Standard
38,Scientist,14829.17,1033.764167,4,2,17,300.47,'18 Years and 7 Months',Yes,267.901336,Standard
54,Media_Manager,46346.68,3907.223333,3,0,12,183.3,'18 Years and 11 Months',NM,269.238275,Standard
54,Media_Manager,46346.68,3907.223333,3,0,12,183.3,'19 Years and 2 Months',No,525.379738,Standard
22,Entrepreneur,22320.325,1966.027083,7,3,2,983.12,'18 Years and 8 Months',No,347.958057,Poor
22,Entrepreneur,22320.325,1966.027083,7,3,2,983.12,'18 Years and 9 Months',No,371.708946,Poor
23,Scientist,86470.84,7060.903333,4,0,17,211.56,'29 Years and 1 Months',NM,790.089056,Standard
23,Scientist,86470.84,7060.903333,4,0,17,211.56,'29 Years and 2 Months',NM,886.385166,Standard
23,Scientist,86470.84,7060.903333,4,0,17,211.56,'29 Years and 3 Months',Yes,459.892778,Standard
24,Scientist,86470.84,7060.903333,4,0,17,211.56,'29 Years and 5 Months',Yes,688.181464,Standard
52,Journalist,170824.68,14489.39,3,4,7,1167.04,'25 Years and 3 Months',No,815.432324,Standard
52,Journalist,170824.68,14489.39,3,4,6,1167.04,'25 Years and 5 Months',No,520.493502,Poor
52,Journalist,170824.68,14489.39,3,4,4,1167.04,NA,No,930.348645,Poor
52,Journalist,170824.68,14489.39,3,4,7,1167.04,'25 Years and 9 Months',No,429.892588,Poor
34,Media_Manager,31820.56,2520.713333,6,1,15,1394.06,'25 Years and 4 Months',Yes,422.832919,Standard
34,Media_Manager,31820.56,2520.713333,6,1,14,1394.06,'25 Years and 5 Months',Yes,259.218385,Standard
34,Media_Manager,31820.56,2520.713333,7,1,17,1394.06,'25 Years and 6 Months',Yes,294.452679,Standard
35,Media_Manager,31820.56,2520.713333,7,1,12,1394.06,'25 Years and 10 Months',Yes,420.270813,Standard
35,Media_Manager,31820.56,2520.713333,7,1,14,1394.06,'25 Years and 11 Months',Yes,367.297227,Standard
28,Media_Manager,78066.48,6673.54,8,4,6,1703.06,'16 Years and 8 Months',Yes,351.860102,Poor
28,Media_Manager,78066.48,6673.54,8,4,8,1703.06,'16 Years and 9 Months',NM,333.344406,Poor
29,Media_Manager,78066.48,6673.54,8,4,8,1703.06,'16 Years and 10 Months',Yes,616.644016,Poor
29,Media_Manager,78066.48,6673.54,8,4,10,1703.06,'16 Years and 11 Months',Yes,568.991861,Poor
29,Media_Manager,78066.48,6673.54,8,4,8,1703.06,'17 Years and 0 Months',NM,706.452138,Poor
29,Media_Manager,78066.48,6673.54,9,4,8,1703.06,'17 Years and 2 Months',NM,551.005241,Poor
19,Doctor,31204.74,2888.395,4,4,18,611.99,'6 Years and 2 Months',Yes,120.486425,Standard
19,Doctor,31204.74,2888.395,4,4,18,611.99,'6 Years and 4 Months',Yes,292.845908,Standard
19,Doctor,31204.74,2888.395,4,4,18,611.99,'6 Years and 6 Months',Yes,270.387296,Standard
19,Doctor,31204.74,2888.395,4,4,20,611.99,'6 Years and 7 Months',Yes,217.25276,Standard
19,Doctor,31204.74,2888.395,4,4,20,611.99,'6 Years and 9 Months',Yes,348.438143,Standard
37,Mechanic,14599.89,1464.6575,8,5,13,2660.55,'9 Years and 3 Months',Yes,333.30454,Standard
37,Mechanic,14599.89,1464.6575,8,5,18,2660.55,'9 Years and 5 Months',Yes,328.867499,Standard
37,Mechanic,14599.89,1464.6575,8,5,16,2660.55,'9 Years and 6 Months',Yes,340.797672,Standard
37,Mechanic,14599.89,1464.6575,8,5,13,2660.55,'9 Years and 7 Months',Yes,328.723845,Standard
37,Mechanic,14599.89,1464.6575,8,5,16,2660.55,'9 Years and 8 Months',Yes,291.981281,Standard
37,Mechanic,14599.89,1464.6575,8,5,17,2660.55,'9 Years and 9 Months',Yes,335.849728,Standard
37,Mechanic,14599.89,1464.6575,8,5,16,2660.55,'9 Years and 10 Months',Yes,315.142466,Standard
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
42,Developer,36806.84,2827.236667,5,6,12,1933.58,'14 Years and 6 Months',Yes,286.879558,Poor
42,Developer,36806.84,2827.236667,5,6,11,1933.58,'14 Years and 7 Months',Yes,207.391539,Poor
42,Developer,36806.84,2827.236667,5,6,12,1933.58,'14 Years and 10 Months',Yes,299.476426,Standard
42,Developer,36806.84,2827.236667,5,6,12,1933.58,'14 Years and 11 Months',Yes,311.611826,Standard
37,Writer,28443.42,2314.285,4,2,11,1476.31,'24 Years and 1 Months',No,344.428757,Good
37,Writer,28443.42,2314.285,4,2,12,1476.31,'24 Years and 2 Months',No,408.067701,Good
46,Journalist,24363.78,1792.315,3,2,16,242.11,'31 Years and 10 Months',Yes,356.815448,Standard
46,Journalist,24363.78,1792.315,3,2,19,242.11,'31 Years and 11 Months',Yes,334.881093,Standard
46,Journalist,24363.78,1792.315,3,2,16,242.11,'32 Years and 0 Months',Yes,366.007367,Standard
46,Journalist,24363.78,1792.315,3,2,13,242.11,'32 Years and 3 Months',Yes,312.323588,Standard
47,Journalist,24363.78,1792.315,3,2,17,242.11,'32 Years and 4 Months',Yes,333.954272,Standard
34,Architect,40295.72,3627.976667,4,3,1,457.44,'17 Years and 5 Months',No,391.523254,Poor
34,Architect,40295.72,3627.976667,4,3,1,457.44,'17 Years and 11 Months',No,402.914095,Poor
24,Entrepreneur,10060.015,1103.334583,9,6,14,1971.81,'10 Years and 3 Months',Yes,299.965893,Poor
24,Entrepreneur,10060.015,1103.334583,9,6,10,1971.81,'10 Years and 4 Months',Yes,299.245849,Poor
24,Entrepreneur,10060.015,1103.334583,9,6,9,1971.81,'10 Years and 5 Months',Yes,221.50244,Poor
24,Entrepreneur,10060.015,1103.334583,9,6,11,1971.81,'10 Years and 6 Months',Yes,249.956906,Poor
24,Entrepreneur,10060.015,1103.334583,9,6,12,1971.81,NA,NM,324.37691,Poor
25,Entrepreneur,10060.015,1103.334583,9,6,12,1971.81,'10 Years and 8 Months',Yes,312.000536,Poor
25,Entrepreneur,10060.015,1103.334583,9,6,12,1971.81,'10 Years and 9 Months',Yes,256.826054,Standard
25,Entrepreneur,10060.015,1103.334583,9,6,12,1971.81,'10 Years and 10 Months',Yes,265.773574,Standard
30,Doctor,32943.66,2811.305,6,6,11,226.74,'10 Years and 1 Months',Yes,304.078419,Standard
30,Doctor,32943.66,2811.305,6,6,10,226.74,'10 Years and 3 Months',Yes,184.028198,Standard
30,Doctor,32943.66,2811.305,6,6,11,226.74,'10 Years and 6 Months',Yes,235.550407,Standard
30,Doctor,32943.66,2811.305,6,6,11,226.74,'10 Years and 7 Months',Yes,160.733,Standard
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
28,Accountant,88957.38,7433.115,4,1,18,1008.3,'22 Years and 4 Months',NM,825.29806,Standard
28,Accountant,88957.38,7433.115,4,1,20,1008.3,'22 Years and 5 Months',NM,802.328947,Standard
28,Accountant,88957.38,7433.115,4,1,18,1008.3,'22 Years and 6 Months',No,485.33122,Standard
28,Accountant,88957.38,7433.115,4,1,18,1008.3,NA,NM,755.874525,Standard
28,Accountant,88957.38,7433.115,4,1,18,1008.3,'22 Years and 9 Months',No,491.56056,Standard
28,Accountant,88957.38,7433.115,4,1,18,1008.3,'22 Years and 10 Months',No,358.602824,Good
53,Media_Manager,65869.24,5702.103333,7,3,6,506.2,'17 Years and 11 Months',No,601.350129,Good
54,Media_Manager,65869.24,5702.103333,7,3,6,506.2,'18 Years and 0 Months',No,575.385625,Good
54,Media_Manager,65869.24,5702.103333,7,3,4,506.2,NA,No,603.131731,Good
54,Media_Manager,65869.24,5702.103333,7,3,8,506.2,'18 Years and 4 Months',No,369.801099,Good
54,Media_Manager,65869.24,5702.103333,7,3,6,506.2,'18 Years and 6 Months',No,342.867376,Good
39,Manager,56483.64,4900.97,3,3,19,213.93,NA,No,556.431744,Poor
39,Manager,56483.64,4900.97,3,3,19,213.93,'22 Years and 7 Months',No,424.469937,Poor
39,Manager,56483.64,4900.97,3,3,17,213.93,'22 Years and 9 Months',No,547.986341,Poor
39,Manager,56483.64,4900.97,3,3,19,213.93,'22 Years and 11 Months',No,596.82598,Poor
20,Lawyer,81769.35,6995.1125,5,4,17,535.75,'16 Years and 7 Months',No,345.817537,Standard
20,Lawyer,81769.35,6995.1125,5,4,14,535.75,'16 Years and 9 Months',No,612.353701,Standard
20,Lawyer,81769.35,6995.1125,5,4,14,535.75,NA,No,575.234303,Standard
20,Lawyer,81769.35,6995.1125,5,4,14,535.75,'16 Years and 11 Months',No,575.421547,Standard
20,Lawyer,81769.35,6995.1125,5,4,16,535.75,NA,No,565.220936,Standard
20,Lawyer,81769.35,6995.1125,5,4,13,535.75,NA,No,638.192031,Standard
20,Lawyer,81769.35,6995.1125,5,4,14,535.75,'17 Years and 2 Months',No,680.366039,Standard
20,Teacher,109480.98,9031.415,4,0,9,372.34,'27 Years and 8 Months',Yes,994.274373,Standard
20,Teacher,109480.98,9031.415,4,0,9,372.34,'27 Years and 9 Months',Yes,851.572105,Standard
21,Teacher,109480.98,9031.415,4,0,9,372.34,'28 Years and 0 Months',Yes,987.802758,Standard
21,Teacher,109480.98,9031.415,4,0,6,372.34,'28 Years and 1 Months',Yes,945.120864,Standard
55,Mechanic,166741.48,14131.12333,5,3,12,117.12,'31 Years and 10 Months',No,951.827796,Standard
55,Mechanic,166741.48,14131.12333,5,3,11,117.12,'31 Years and 11 Months',No,1061.160552,Good
55,Mechanic,166741.48,14131.12333,5,3,12,117.12,'32 Years and 0 Months',No,1034.436932,Standard
27,Mechanic,8246.71,557.225833,3,7,14,2006.97,'11 Years and 3 Months',Yes,273.041175,Poor
27,Mechanic,8246.71,557.225833,3,7,14,2006.97,'11 Years and 4 Months',NM,257.806421,Poor
27,Mechanic,8246.71,557.225833,3,7,14,2006.97,'11 Years and 5 Months',Yes,246.967533,Poor
27,Mechanic,8246.71,557.225833,3,7,14,2006.97,'11 Years and 7 Months',Yes,282.677787,Standard
27,Mechanic,8246.71,557.225833,3,7,13,2006.97,'11 Years and 8 Months',Yes,232.67619,Poor
27,Mechanic,8246.71,557.225833,3,7,15,2006.97,'11 Years and 9 Months',Yes,243.60587,Standard
27,Mechanic,8246.71,539.072006,3,7,13,2006.97,'11 Years and 10 Months',Yes,250.520698,Standard
28,Engineer,19557.1,1423.758333,5,4,17,2002.24,NA,Yes,242.841977,Poor
28,Engineer,19557.1,1423.758333,5,4,20,2002.24,'12 Years and 0 Months',Yes,273.834966,Poor
28,Engineer,19557.1,1423.758333,5,4,17,2002.24,'12 Years and 3 Months',Yes,219.243924,Poor
29,Engineer,19557.1,1423.758333,5,4,17,2002.24,'12 Years and 4 Months',Yes,320.814974,Poor
29,Engineer,19557.1,1423.758333,5,4,17,2002.24,'12 Years and 5 Months',Yes,241.769476,Poor
39,Entrepreneur,19227.17,1371.264167,9,4,15,1544.26,'16 Years and 7 Months',Yes,292.566863,Poor
39,Entrepreneur,19227.17,1371.264167,9,4,15,1544.26,'16 Years and 10 Months',Yes,245.370052,Standard
39,Entrepreneur,19227.17,1371.264167,9,4,15,1544.26,'16 Years and 11 Months',NM,206.613912,Poor
39,Entrepreneur,43981.4,3431.116667,6,5,20,534.16,'5 Years and 7 Months',Yes,428.471851,Standard
39,Entrepreneur,43981.4,3431.116667,6,5,20,534.16,'5 Years and 8 Months',Yes,434.46114,Standard
39,Entrepreneur,43981.4,3431.116667,6,5,20,534.16,'5 Years and 10 Months',Yes,343.873773,Poor
39,Entrepreneur,43981.4,3431.116667,6,5,19,534.16,'5 Years and 11 Months',NM,410.530554,Poor
39,Entrepreneur,43981.4,3431.116667,6,5,20,534.16,'6 Years and 0 Months',Yes,366.066633,Poor
25,Musician,34202.45,2627.204167,4,4,15,852.87,'26 Years and 2 Months',Yes,377.623015,Standard
25,Musician,34202.45,2627.204167,4,4,14,852.87,'26 Years and 6 Months',NM,373.922095,Standard
25,Musician,34202.45,2627.204167,4,4,13,852.87,'26 Years and 8 Months',Yes,328.294478,Poor
25,Musician,34202.45,2627.204167,4,4,13,852.87,'26 Years and 9 Months',Yes,331.996273,Poor
23,Manager,17891.16,1583.93,9,8,18,2200.96,'7 Years and 11 Months',Yes,262.869835,Poor
23,Manager,17891.16,1589.55156,9,8,18,2200.96,'8 Years and 0 Months',Yes,182.463993,Standard
23,Manager,17891.16,1589.55156,9,8,18,2200.96,'8 Years and 2 Months',Yes,214.368509,Poor
23,Manager,17891.16,1589.55156,9,8,18,2200.96,'8 Years and 4 Months',Yes,194.189447,Poor
23,Manager,17891.16,1589.55156,9,8,18,2200.96,'8 Years and 6 Months',Yes,296.037926,Poor
34,Developer,58248.33,4722.0275,6,5,20,1528.09,'6 Years and 8 Months',Yes,127.343108,Poor
53,Entrepreneur,96604.14,8223.345,5,0,5,411.28,'22 Years and 9 Months',No,458.617277,Good
53,Entrepreneur,96604.14,8223.345,5,0,8,411.28,'22 Years and 10 Months',No,479.382469,Good
53,Entrepreneur,96604.14,8223.345,5,0,3,411.28,'23 Years and 1 Months',No,576.691687,Good
44,Doctor,22530.97,1684.580833,3,1,14,370.35,'20 Years and 9 Months',No,378.251268,Good
44,Doctor,22530.97,1684.580833,3,1,17,370.35,'20 Years and 11 Months',NM,245.418373,Good
44,Doctor,22530.97,1684.580833,3,1,14,370.35,NA,No,325.668912,Good
44,Doctor,22530.97,1684.580833,3,1,16,370.35,'21 Years and 4 Months',No,320.94542,Good
52,Engineer,23338.83,2105.9025,5,0,17,404.12,NA,No,295.716614,Standard
53,Engineer,23338.83,2105.9025,5,0,17,404.12,'16 Years and 1 Months',No,378.967299,Standard
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
43,Developer,43074.48,3315.54,5,4,10,2572.44,'16 Years and 0 Months',Yes,407.166096,Poor
43,Developer,43074.48,3315.54,5,4,10,2572.44,'16 Years and 1 Months',Yes,373.629699,Poor
43,Developer,43074.48,3315.54,5,4,10,2572.44,'16 Years and 2 Months',Yes,319.144434,Poor
43,Developer,43074.48,3315.54,5,4,10,2572.44,'16 Years and 3 Months',Yes,367.451229,Poor
44,Developer,43074.48,3315.54,5,4,10,2572.44,'16 Years and 5 Months',NM,301.265645,Poor
23,Scientist,32612.36,2670.696667,5,4,10,809.94,'32 Years and 5 Months',No,244.106006,Good
23,Scientist,32612.36,2670.696667,5,4,9,809.94,'32 Years and 6 Months',No,333.230702,Standard
23,Scientist,32612.36,2670.696667,5,4,11,809.94,NA,No,346.796053,Good
23,Scientist,32612.36,2670.696667,5,4,11,809.94,'32 Years and 8 Months',No,207.727533,Good
23,Scientist,32612.36,2670.696667,5,4,7,809.94,'32 Years and 10 Months',No,130.936694,Good
23,Scientist,32612.36,2670.696667,5,4,10,809.94,'32 Years and 11 Months',No,351.744543,Good
39,Scientist,92067.99,7455.3325,4,2,13,1398.94,'26 Years and 1 Months',Yes,102.024976,Standard
39,Scientist,92067.99,7455.3325,4,2,13,1398.94,'26 Years and 3 Months',Yes,720.977911,Standard
39,Scientist,92067.99,7455.3325,4,2,12,1398.94,'26 Years and 4 Months',NM,503.097818,Standard
39,Scientist,92067.99,7455.3325,4,2,13,1398.94,NA,Yes,199.870944,Standard
40,Scientist,92067.99,7455.3325,4,2,13,1398.94,'26 Years and 8 Months',Yes,259.399251,Standard
53,Mechanic,17250.52,1682.543333,6,3,5,1308.31,'29 Years and 7 Months',No,248.522965,Poor
